name,diameter,weight
grapefruit,12.43,211.8
grapefruit,12.43,211.81
grapefruit,12.44,211.81
grapefruit,12.44,211.81
grapefruit,12.44,211.81
grapefruit,12.44,211.88
grapefruit,12.44,211.89
grapefruit,12.44,211.93
grapefruit,12.44,211.93
grapefruit,12.44,211.94
grapefruit,12.44,211.97
grapefruit,12.44,211.97
grapefruit,12.45,212.01
grapefruit,12.45,212.01
grapefruit,12.45,212.02
grapefruit,12.45,212.02
grapefruit,12.45,212.03
grapefruit,12.45,212.04
grapefruit,12.45,212.06
grapefruit,12.45,212.07
grapefruit,12.45,212.07
grapefruit,12.45,212.08
grapefruit,12.45,212.08
grapefruit,12.45,212.08
grapefruit,12.46,212.1
grapefruit,12.46,212.1
grapefruit,12.46,212.11
grapefruit,12.46,212.11
grapefruit,12.46,212.12
grapefruit,12.46,212.14
grapefruit,12.46,212.15
grapefruit,12.46,212.15
grapefruit,12.46,212.18
grapefruit,12.46,212.19
grapefruit,12.46,212.2
grapefruit,12.46,212.21
grapefruit,12.46,212.25
grapefruit,12.46,212.27
grapefruit,12.46,212.32
grapefruit,12.46,212.34
grapefruit,12.46,212.37
grapefruit,12.46,212.38
grapefruit,12.47,212.39
grapefruit,12.47,212.39
grapefruit,12.47,212.41
grapefruit,12.47,212.42
grapefruit,12.47,212.42
grapefruit,12.47,212.44
grapefruit,12.47,212.45
grapefruit,12.47,212.47
grapefruit,12.47,212.49
grapefruit,12.47,212.51
grapefruit,12.47,212.51
grapefruit,12.47,212.54
grapefruit,12.47,212.58
grapefruit,12.47,212.61
grapefruit,12.47,212.62
grapefruit,12.47,212.63
grapefruit,12.47,212.65
grapefruit,12.48,212.65
grapefruit,12.48,212.67
grapefruit,12.48,212.7
grapefruit,12.48,212.71
grapefruit,12.48,212.72
grapefruit,12.48,212.75
grapefruit,12.48,212.75
grapefruit,12.48,212.75
grapefruit,12.48,212.75
grapefruit,12.48,212.77
grapefruit,12.48,212.81
grapefruit,12.48,212.81
grapefruit,12.49,212.82
grapefruit,12.49,212.84
grapefruit,12.49,212.85
grapefruit,12.49,212.86
grapefruit,12.49,212.88
grapefruit,12.49,212.9
grapefruit,12.49,212.96
grapefruit,12.49,212.98
grapefruit,12.49,213.01
grapefruit,12.49,213.07
grapefruit,12.49,213.08
grapefruit,12.49,213.08
grapefruit,12.5,213.12
grapefruit,12.5,213.15
grapefruit,12.5,213.16
grapefruit,12.5,213.18
grapefruit,12.5,213.19
grapefruit,12.5,213.2
grapefruit,12.5,213.22
grapefruit,12.51,213.22
grapefruit,12.51,213.25
grapefruit,12.51,213.26
grapefruit,12.51,213.26
grapefruit,12.51,213.28
grapefruit,12.51,213.3
grapefruit,12.51,213.3
grapefruit,12.51,213.3
grapefruit,12.51,213.3
grapefruit,12.51,213.32
grapefruit,12.51,213.34
grapefruit,12.51,213.34
grapefruit,12.52,213.36
grapefruit,12.52,213.36
grapefruit,12.52,213.38
grapefruit,12.52,213.39
grapefruit,12.52,213.4
grapefruit,12.52,213.42
grapefruit,12.52,213.43
grapefruit,12.52,213.44
grapefruit,12.53,213.44
grapefruit,12.53,213.44
grapefruit,12.53,213.44
grapefruit,12.53,213.44
grapefruit,12.53,213.45
grapefruit,12.53,213.46
grapefruit,12.53,213.46
grapefruit,12.53,213.47
grapefruit,12.53,213.5
grapefruit,12.53,213.5
grapefruit,12.53,213.5
grapefruit,12.53,213.51
grapefruit,12.53,213.52
grapefruit,12.54,213.54
grapefruit,12.54,213.54
grapefruit,12.54,213.54
grapefruit,12.54,213.58
grapefruit,12.54,213.58
grapefruit,12.54,213.59
grapefruit,12.54,213.62
grapefruit,12.54,213.66
grapefruit,12.55,213.66
grapefruit,12.55,213.68
grapefruit,12.55,213.68
grapefruit,12.55,213.69
grapefruit,12.55,213.7
grapefruit,12.55,213.72
grapefruit,12.55,213.73
grapefruit,12.55,213.74
grapefruit,12.55,213.75
grapefruit,12.55,213.76
grapefruit,12.55,213.76
grapefruit,12.55,213.8
grapefruit,12.55,213.8
grapefruit,12.55,213.82
grapefruit,12.55,213.82
grapefruit,12.56,213.84
grapefruit,12.56,213.84
grapefruit,12.56,213.88
grapefruit,12.56,213.9
grapefruit,12.56,213.9
grapefruit,12.56,213.91
grapefruit,12.56,213.92
grapefruit,12.56,213.95
grapefruit,12.56,213.95
grapefruit,12.56,213.98
grapefruit,12.56,214
grapefruit,12.56,214
grapefruit,12.56,214
grapefruit,12.56,214
grapefruit,12.56,214.01
grapefruit,12.56,214.01
grapefruit,12.56,214.02
grapefruit,12.56,214.05
grapefruit,12.56,214.05
grapefruit,12.56,214.07
grapefruit,12.57,214.09
grapefruit,12.57,214.1
grapefruit,12.57,214.1
grapefruit,12.57,214.14
grapefruit,12.57,214.15
grapefruit,12.57,214.15
grapefruit,12.57,214.2
grapefruit,12.57,214.2
grapefruit,12.57,214.21
grapefruit,12.57,214.22
grapefruit,12.57,214.25
grapefruit,12.58,214.26
grapefruit,12.58,214.26
grapefruit,12.58,214.29
grapefruit,12.58,214.3
grapefruit,12.58,214.31
grapefruit,12.58,214.34
grapefruit,12.58,214.35
grapefruit,12.58,214.35
grapefruit,12.58,214.38
grapefruit,12.58,214.38
grapefruit,12.58,214.4
grapefruit,12.58,214.44
grapefruit,12.58,214.46
grapefruit,12.58,214.47
grapefruit,12.59,214.48
grapefruit,12.59,214.48
grapefruit,12.59,214.49
grapefruit,12.59,214.49
grapefruit,12.59,214.52
grapefruit,12.59,214.53
grapefruit,12.59,214.54
grapefruit,12.59,214.56
grapefruit,12.59,214.56
grapefruit,12.59,214.56
grapefruit,12.59,214.57
grapefruit,12.59,214.58
grapefruit,12.6,214.61
grapefruit,12.6,214.61
grapefruit,12.6,214.62
grapefruit,12.6,214.64
grapefruit,12.6,214.64
grapefruit,12.6,214.65
grapefruit,12.6,214.65
grapefruit,12.6,214.69
grapefruit,12.6,214.73
grapefruit,12.6,214.76
grapefruit,12.6,214.76
grapefruit,12.6,214.76
grapefruit,12.6,214.79
grapefruit,12.61,214.81
grapefruit,12.61,214.88
grapefruit,12.61,214.91
grapefruit,12.61,214.92
grapefruit,12.61,214.95
grapefruit,12.61,214.97
grapefruit,12.61,215
grapefruit,12.61,215.01
grapefruit,12.61,215.03
grapefruit,12.61,215.05
grapefruit,12.61,215.06
grapefruit,12.62,215.11
grapefruit,12.62,215.12
grapefruit,12.62,215.13
grapefruit,12.62,215.14
grapefruit,12.62,215.14
grapefruit,12.62,215.16
grapefruit,12.62,215.18
grapefruit,12.62,215.21
grapefruit,12.62,215.22
grapefruit,12.62,215.22
grapefruit,12.63,215.22
grapefruit,12.63,215.22
grapefruit,12.63,215.26
grapefruit,12.63,215.28
grapefruit,12.63,215.28
grapefruit,12.63,215.28
grapefruit,12.63,215.28
grapefruit,12.63,215.28
grapefruit,12.63,215.3
grapefruit,12.63,215.31
grapefruit,12.64,215.34
grapefruit,12.64,215.37
grapefruit,12.64,215.42
grapefruit,12.64,215.49
grapefruit,12.64,215.49
grapefruit,12.64,215.5
grapefruit,12.65,215.51
grapefruit,12.65,215.53
grapefruit,12.65,215.53
grapefruit,12.65,215.55
grapefruit,12.65,215.57
grapefruit,12.65,215.58
grapefruit,12.66,215.61
grapefruit,12.66,215.62
grapefruit,12.66,215.63
grapefruit,12.66,215.63
grapefruit,12.66,215.67
grapefruit,12.66,215.69
grapefruit,12.66,215.73
grapefruit,12.66,215.74
grapefruit,12.66,215.74
grapefruit,12.67,215.76
grapefruit,12.67,215.77
grapefruit,12.67,215.78
grapefruit,12.67,215.81
grapefruit,12.67,215.81
grapefruit,12.67,215.82
grapefruit,12.68,215.83
grapefruit,12.68,215.85
grapefruit,12.68,215.86
grapefruit,12.68,215.86
grapefruit,12.68,215.87
grapefruit,12.68,215.88
grapefruit,12.68,215.89
grapefruit,12.68,215.9
grapefruit,12.68,215.91
grapefruit,12.68,215.92
grapefruit,12.68,215.92
grapefruit,12.68,215.93
grapefruit,12.68,215.94
grapefruit,12.68,215.95
grapefruit,12.69,215.97
grapefruit,12.69,215.99
grapefruit,12.69,216.01
grapefruit,12.69,216.01
grapefruit,12.69,216.03
grapefruit,12.69,216.03
grapefruit,12.69,216.07
grapefruit,12.69,216.09
grapefruit,12.7,216.09
grapefruit,12.7,216.14
grapefruit,12.7,216.14
grapefruit,12.7,216.17
grapefruit,12.7,216.2
grapefruit,12.7,216.2
grapefruit,12.7,216.21
grapefruit,12.7,216.23
grapefruit,12.7,216.25
grapefruit,12.7,216.28
grapefruit,12.7,216.32
grapefruit,12.7,216.33
grapefruit,12.71,216.36
grapefruit,12.71,216.4
grapefruit,12.71,216.4
grapefruit,12.71,216.43
grapefruit,12.71,216.43
grapefruit,12.71,216.44
grapefruit,12.71,216.46
grapefruit,12.71,216.47
grapefruit,12.71,216.51
grapefruit,12.71,216.52
grapefruit,12.71,216.53
grapefruit,12.72,216.56
grapefruit,12.72,216.56
grapefruit,12.72,216.57
grapefruit,12.72,216.58
grapefruit,12.72,216.59
grapefruit,12.72,216.6
grapefruit,12.72,216.61
grapefruit,12.72,216.66
grapefruit,12.72,216.67
grapefruit,12.72,216.69
grapefruit,12.73,216.69
grapefruit,12.73,216.71
grapefruit,12.73,216.71
grapefruit,12.73,216.72
grapefruit,12.73,216.73
grapefruit,12.73,216.74
grapefruit,12.73,216.77
grapefruit,12.73,216.77
grapefruit,12.73,216.77
grapefruit,12.73,216.8
grapefruit,12.73,216.83
grapefruit,12.73,216.84
grapefruit,12.73,216.85
grapefruit,12.73,216.85
grapefruit,12.73,216.87
grapefruit,12.73,216.88
grapefruit,12.73,216.89
grapefruit,12.74,216.9
grapefruit,12.74,216.9
grapefruit,12.74,216.91
grapefruit,12.74,216.91
grapefruit,12.74,216.95
grapefruit,12.75,216.97
grapefruit,12.75,216.98
grapefruit,12.75,216.99
grapefruit,12.75,217
grapefruit,12.75,217.01
grapefruit,12.75,217.07
grapefruit,12.75,217.07
grapefruit,12.75,217.07
grapefruit,12.75,217.09
grapefruit,12.75,217.1
grapefruit,12.76,217.11
grapefruit,12.76,217.12
grapefruit,12.76,217.17
grapefruit,12.76,217.17
grapefruit,12.76,217.19
grapefruit,12.76,217.21
grapefruit,12.76,217.22
grapefruit,12.76,217.22
grapefruit,12.76,217.26
grapefruit,12.76,217.26
grapefruit,12.76,217.28
grapefruit,12.77,217.28
grapefruit,12.77,217.29
grapefruit,12.77,217.29
grapefruit,12.77,217.29
grapefruit,12.77,217.34
grapefruit,12.77,217.36
grapefruit,12.77,217.36
grapefruit,12.77,217.36
grapefruit,12.77,217.39
grapefruit,12.77,217.4
grapefruit,12.77,217.41
grapefruit,12.78,217.44
grapefruit,12.78,217.45
grapefruit,12.78,217.45
grapefruit,12.78,217.47
grapefruit,12.78,217.51
grapefruit,12.78,217.52
grapefruit,12.78,217.52
grapefruit,12.78,217.57
grapefruit,12.78,217.58
grapefruit,12.78,217.61
grapefruit,12.78,217.62
grapefruit,12.79,217.63
grapefruit,12.79,217.65
grapefruit,12.79,217.65
grapefruit,12.79,217.68
grapefruit,12.79,217.68
grapefruit,12.79,217.72
grapefruit,12.79,217.73
grapefruit,12.79,217.75
grapefruit,12.79,217.77
grapefruit,12.8,217.8
grapefruit,12.8,217.84
grapefruit,12.8,217.91
grapefruit,12.8,217.92
grapefruit,12.8,217.92
grapefruit,12.8,217.94
grapefruit,12.8,217.94
grapefruit,12.8,217.95
grapefruit,12.8,217.97
grapefruit,12.8,217.97
grapefruit,12.81,217.99
grapefruit,12.81,218
grapefruit,12.81,218.03
grapefruit,12.81,218.04
grapefruit,12.81,218.04
grapefruit,12.82,218.06
grapefruit,12.82,218.07
grapefruit,12.82,218.07
grapefruit,12.82,218.11
grapefruit,12.82,218.12
grapefruit,12.83,218.13
grapefruit,12.83,218.15
grapefruit,12.83,218.15
grapefruit,12.83,218.17
grapefruit,12.83,218.22
grapefruit,12.83,218.25
grapefruit,12.83,218.28
grapefruit,12.83,218.29
grapefruit,12.83,218.3
grapefruit,12.83,218.32
grapefruit,12.83,218.32
grapefruit,12.84,218.37
grapefruit,12.84,218.37
grapefruit,12.84,218.37
grapefruit,12.84,218.4
grapefruit,12.84,218.41
grapefruit,12.84,218.46
grapefruit,12.84,218.48
grapefruit,12.84,218.54
grapefruit,12.85,218.54
grapefruit,12.85,218.57
grapefruit,12.85,218.58
grapefruit,12.85,218.59
grapefruit,12.85,218.59
grapefruit,12.85,218.6
grapefruit,12.85,218.63
grapefruit,12.86,218.63
grapefruit,12.86,218.67
grapefruit,12.87,218.67
grapefruit,12.87,218.68
grapefruit,12.87,218.68
grapefruit,12.87,218.7
grapefruit,12.87,218.71
grapefruit,12.87,218.72
grapefruit,12.87,218.72
grapefruit,12.87,218.72
grapefruit,12.87,218.73
grapefruit,12.88,218.75
grapefruit,12.88,218.75
grapefruit,12.88,218.76
grapefruit,12.88,218.78
grapefruit,12.88,218.85
grapefruit,12.88,218.86
grapefruit,12.88,218.86
grapefruit,12.88,218.86
grapefruit,12.88,218.86
grapefruit,12.88,218.87
grapefruit,12.89,218.9
grapefruit,12.89,218.91
grapefruit,12.89,218.92
grapefruit,12.89,218.95
grapefruit,12.89,218.98
grapefruit,12.89,218.98
grapefruit,12.89,218.99
grapefruit,12.89,219.08
grapefruit,12.89,219.08
grapefruit,12.89,219.09
grapefruit,12.89,219.09
grapefruit,12.89,219.12
grapefruit,12.89,219.12
grapefruit,12.89,219.13
grapefruit,12.9,219.14
grapefruit,12.9,219.17
grapefruit,12.9,219.19
grapefruit,12.9,219.2
grapefruit,12.9,219.2
grapefruit,12.9,219.24
grapefruit,12.9,219.25
grapefruit,12.9,219.26
grapefruit,12.9,219.27
grapefruit,12.9,219.28
grapefruit,12.9,219.3
grapefruit,12.9,219.31
grapefruit,12.91,219.32
grapefruit,12.91,219.35
grapefruit,12.91,219.38
grapefruit,12.91,219.43
grapefruit,12.91,219.47
grapefruit,12.91,219.48
grapefruit,12.91,219.55
grapefruit,12.92,219.55
grapefruit,12.92,219.6
grapefruit,12.92,219.61
grapefruit,12.92,219.61
grapefruit,12.93,219.61
grapefruit,12.93,219.63
grapefruit,12.93,219.63
grapefruit,12.93,219.63
grapefruit,12.93,219.64
grapefruit,12.93,219.65
grapefruit,12.93,219.68
grapefruit,12.94,219.7
grapefruit,12.94,219.71
grapefruit,12.94,219.72
grapefruit,12.94,219.73
grapefruit,12.94,219.74
grapefruit,12.94,219.74
grapefruit,12.94,219.81
grapefruit,12.94,219.86
grapefruit,12.94,219.89
grapefruit,12.95,219.93
grapefruit,12.95,219.94
grapefruit,12.95,219.95
grapefruit,12.95,220.01
grapefruit,12.95,220.02
grapefruit,12.95,220.04
grapefruit,12.95,220.1
grapefruit,12.95,220.15
grapefruit,12.96,220.25
grapefruit,12.96,220.27
grapefruit,12.96,220.27
grapefruit,12.96,220.31
grapefruit,12.96,220.33
grapefruit,12.96,220.33
grapefruit,12.96,220.35
grapefruit,12.96,220.37
grapefruit,12.97,220.38
grapefruit,12.97,220.39
grapefruit,12.97,220.39
grapefruit,12.97,220.41
grapefruit,12.97,220.42
grapefruit,12.97,220.47
grapefruit,12.97,220.49
grapefruit,12.97,220.49
grapefruit,12.97,220.57
grapefruit,12.97,220.59
grapefruit,12.97,220.64
grapefruit,12.97,220.65
grapefruit,12.98,220.66
grapefruit,12.98,220.67
grapefruit,12.99,220.72
grapefruit,12.99,220.74
grapefruit,12.99,220.76
grapefruit,12.99,220.76
grapefruit,12.99,220.81
grapefruit,12.99,220.81
grapefruit,12.99,220.87
grapefruit,13,220.88
grapefruit,13,220.9
grapefruit,13,220.93
grapefruit,13,220.96
grapefruit,13,220.98
grapefruit,13,220.98
grapefruit,13.01,220.99
grapefruit,13.01,221.02
grapefruit,13.01,221.02
grapefruit,13.01,221.03
grapefruit,13.01,221.04
grapefruit,13.01,221.05
grapefruit,13.02,221.06
grapefruit,13.02,221.07
grapefruit,13.02,221.07
grapefruit,13.02,221.1
grapefruit,13.02,221.11
grapefruit,13.02,221.13
grapefruit,13.02,221.13
grapefruit,13.03,221.14
grapefruit,13.03,221.14
grapefruit,13.03,221.17
grapefruit,13.03,221.18
grapefruit,13.03,221.19
grapefruit,13.03,221.21
grapefruit,13.04,221.22
grapefruit,13.04,221.25
grapefruit,13.04,221.26
grapefruit,13.04,221.26
grapefruit,13.04,221.29
grapefruit,13.04,221.29
grapefruit,13.04,221.3
grapefruit,13.04,221.31
grapefruit,13.05,221.32
grapefruit,13.05,221.33
grapefruit,13.05,221.34
grapefruit,13.05,221.34
grapefruit,13.05,221.36
grapefruit,13.06,221.36
grapefruit,13.06,221.37
grapefruit,13.06,221.37
grapefruit,13.06,221.42
grapefruit,13.06,221.44
grapefruit,13.06,221.45
grapefruit,13.06,221.52
grapefruit,13.07,221.54
grapefruit,13.07,221.61
grapefruit,13.07,221.61
grapefruit,13.07,221.62
grapefruit,13.07,221.65
grapefruit,13.07,221.73
grapefruit,13.07,221.73
grapefruit,13.07,221.76
grapefruit,13.07,221.76
grapefruit,13.07,221.77
grapefruit,13.07,221.78
grapefruit,13.07,221.79
grapefruit,13.07,221.83
grapefruit,13.08,221.85
grapefruit,13.08,221.85
grapefruit,13.08,221.86
grapefruit,13.08,221.86
grapefruit,13.08,221.9
grapefruit,13.08,221.93
grapefruit,13.09,221.94
grapefruit,13.09,221.96
grapefruit,13.09,222.02
grapefruit,13.09,222.06
grapefruit,13.09,222.11
grapefruit,13.09,222.14
grapefruit,13.09,222.15
grapefruit,13.09,222.19
grapefruit,13.09,222.24
grapefruit,13.1,222.26
grapefruit,13.1,222.29
grapefruit,13.1,222.3
grapefruit,13.1,222.35
grapefruit,13.1,222.35
grapefruit,13.11,222.36
grapefruit,13.11,222.4
grapefruit,13.11,222.42
grapefruit,13.11,222.42
grapefruit,13.11,222.44
grapefruit,13.11,222.44
grapefruit,13.11,222.47
grapefruit,13.11,222.48
grapefruit,13.11,222.49
grapefruit,13.12,222.5
grapefruit,13.12,222.52
grapefruit,13.12,222.54
grapefruit,13.12,222.56
grapefruit,13.12,222.59
grapefruit,13.12,222.62
grapefruit,13.13,222.63
grapefruit,13.13,222.68
grapefruit,13.13,222.7
grapefruit,13.13,222.71
grapefruit,13.13,222.81
grapefruit,13.13,222.81
grapefruit,13.13,222.82
grapefruit,13.13,222.84
grapefruit,13.14,222.91
grapefruit,13.14,222.92
grapefruit,13.14,222.94
grapefruit,13.15,222.94
grapefruit,13.15,222.98
grapefruit,13.15,222.99
grapefruit,13.15,223
grapefruit,13.15,223.01
grapefruit,13.15,223.03
grapefruit,13.15,223.04
grapefruit,13.15,223.07
grapefruit,13.15,223.15
grapefruit,13.15,223.2
grapefruit,13.15,223.2
grapefruit,13.15,223.24
grapefruit,13.15,223.32
grapefruit,13.16,223.33
grapefruit,13.16,223.36
grapefruit,13.16,223.38
grapefruit,13.16,223.39
grapefruit,13.16,223.41
grapefruit,13.16,223.44
grapefruit,13.16,223.48
grapefruit,13.16,223.49
grapefruit,13.17,223.49
grapefruit,13.17,223.51
grapefruit,13.17,223.52
grapefruit,13.17,223.55
grapefruit,13.17,223.56
grapefruit,13.17,223.6
grapefruit,13.18,223.61
grapefruit,13.18,223.61
grapefruit,13.18,223.61
grapefruit,13.18,223.66
grapefruit,13.18,223.67
grapefruit,13.18,223.68
grapefruit,13.19,223.69
grapefruit,13.19,223.72
grapefruit,13.19,223.72
grapefruit,13.19,223.74
grapefruit,13.19,223.74
grapefruit,13.19,223.75
grapefruit,13.19,223.76
grapefruit,13.2,223.77
grapefruit,13.2,223.79
grapefruit,13.2,223.8
grapefruit,13.2,223.8
grapefruit,13.2,223.82
grapefruit,13.2,223.82
grapefruit,13.2,223.86
grapefruit,13.2,223.87
grapefruit,13.2,223.9
grapefruit,13.2,223.95
grapefruit,13.2,223.97
grapefruit,13.2,223.97
grapefruit,13.2,224.02
grapefruit,13.21,224.06
grapefruit,13.21,224.13
grapefruit,13.21,224.16
grapefruit,13.21,224.18
grapefruit,13.21,224.19
grapefruit,13.21,224.21
grapefruit,13.21,224.24
grapefruit,13.22,224.25
grapefruit,13.22,224.27
grapefruit,13.22,224.32
grapefruit,13.22,224.34
grapefruit,13.22,224.37
grapefruit,13.23,224.38
grapefruit,13.23,224.39
grapefruit,13.23,224.42
grapefruit,13.23,224.44
grapefruit,13.23,224.45
grapefruit,13.23,224.46
grapefruit,13.23,224.46
grapefruit,13.23,224.53
grapefruit,13.23,224.53
grapefruit,13.23,224.54
grapefruit,13.24,224.56
grapefruit,13.24,224.57
grapefruit,13.24,224.57
grapefruit,13.25,224.58
grapefruit,13.25,224.62
grapefruit,13.25,224.66
grapefruit,13.26,224.68
grapefruit,13.26,224.71
grapefruit,13.26,224.73
grapefruit,13.26,224.74
grapefruit,13.27,224.79
grapefruit,13.27,224.9
grapefruit,13.27,224.9
grapefruit,13.27,224.91
grapefruit,13.27,224.92
grapefruit,13.27,224.93
grapefruit,13.28,225.02
grapefruit,13.28,225.03
grapefruit,13.28,225.05
grapefruit,13.29,225.05
grapefruit,13.29,225.08
grapefruit,13.29,225.2
grapefruit,13.29,225.2
grapefruit,13.29,225.24
grapefruit,13.29,225.24
grapefruit,13.29,225.25
grapefruit,13.29,225.25
grapefruit,13.29,225.26
grapefruit,13.3,225.32
grapefruit,13.3,225.4
grapefruit,13.3,225.42
grapefruit,13.3,225.51
grapefruit,13.3,225.51
grapefruit,13.3,225.54
grapefruit,13.3,225.55
grapefruit,13.3,225.55
grapefruit,13.3,225.64
grapefruit,13.31,225.64
grapefruit,13.31,225.69
grapefruit,13.31,225.71
grapefruit,13.31,225.73
grapefruit,13.32,225.74
grapefruit,13.32,225.75
grapefruit,13.32,225.77
grapefruit,13.32,225.78
grapefruit,13.32,225.81
grapefruit,13.32,225.84
grapefruit,13.32,225.85
grapefruit,13.32,225.86
grapefruit,13.32,225.98
grapefruit,13.32,226.03
grapefruit,13.32,226.1
grapefruit,13.32,226.1
grapefruit,13.32,226.19
grapefruit,13.32,226.25
grapefruit,13.33,226.32
grapefruit,13.33,226.33
grapefruit,13.33,226.4
grapefruit,13.33,226.52
grapefruit,13.34,226.58
grapefruit,13.34,226.59
grapefruit,13.35,226.68
grapefruit,13.35,226.7
grapefruit,13.35,226.71
grapefruit,13.35,226.73
grapefruit,13.36,226.75
grapefruit,13.36,226.86
grapefruit,13.36,226.86
grapefruit,13.36,226.87
grapefruit,13.36,226.88
grapefruit,13.37,226.9
grapefruit,13.37,226.91
grapefruit,13.37,226.97
grapefruit,13.37,227
grapefruit,13.37,227.02
grapefruit,13.37,227.02
grapefruit,13.37,227.14
grapefruit,13.38,227.17
grapefruit,13.38,227.19
grapefruit,13.39,227.21
grapefruit,13.39,227.23
grapefruit,13.39,227.26
grapefruit,13.39,227.28
grapefruit,13.39,227.29
grapefruit,13.39,227.32
grapefruit,13.4,227.34
grapefruit,13.4,227.42
grapefruit,13.4,227.45
grapefruit,13.4,227.45
grapefruit,13.41,227.47
grapefruit,13.41,227.49
grapefruit,13.41,227.53
grapefruit,13.42,227.54
grapefruit,13.42,227.58
grapefruit,13.42,227.65
grapefruit,13.42,227.65
grapefruit,13.43,227.65
grapefruit,13.43,227.72
grapefruit,13.44,227.73
grapefruit,13.44,227.78
grapefruit,13.44,227.86
grapefruit,13.45,227.86
grapefruit,13.45,227.87
grapefruit,13.45,227.89
grapefruit,13.45,227.91
grapefruit,13.45,227.91
grapefruit,13.45,227.98
grapefruit,13.45,227.98
grapefruit,13.45,228.05
grapefruit,13.45,228.07
grapefruit,13.45,228.09
grapefruit,13.45,228.13
grapefruit,13.46,228.13
grapefruit,13.46,228.15
grapefruit,13.46,228.25
grapefruit,13.46,228.26
grapefruit,13.46,228.37
grapefruit,13.46,228.39
grapefruit,13.46,228.39
grapefruit,13.47,228.42
grapefruit,13.47,228.51
grapefruit,13.47,228.54
grapefruit,13.47,228.58
grapefruit,13.47,228.6
grapefruit,13.48,228.6
grapefruit,13.48,228.6
grapefruit,13.49,228.67
grapefruit,13.49,228.68
grapefruit,13.5,228.68
grapefruit,13.5,228.71
grapefruit,13.5,228.72
grapefruit,13.5,228.78
grapefruit,13.5,228.82
grapefruit,13.5,228.82
grapefruit,13.5,228.84
grapefruit,13.5,228.92
grapefruit,13.51,228.94
grapefruit,13.51,228.96
grapefruit,13.51,228.98
grapefruit,13.51,228.99
grapefruit,13.51,229
grapefruit,13.51,229.02
grapefruit,13.51,229.05
grapefruit,13.52,229.07
grapefruit,13.53,229.15
grapefruit,13.53,229.31
grapefruit,13.53,229.33
grapefruit,13.53,229.35
grapefruit,13.53,229.39
grapefruit,13.53,229.41
grapefruit,13.54,229.52
grapefruit,13.54,229.54
grapefruit,13.54,229.54
grapefruit,13.55,229.58
